Sensor Name,Timestamp,Week,Week Day,Unix,Slice,Relative Time,Longitude,Latitude,mean_PM10,mean_PM1,mean_CO,mean_NO2,Date
PER_EMOTE_1905,25/12/2019 11:00,4,Wednesday,1577271300,1752523,298500,-1.622053571,54.9723692,,,146.5440119,2.182615387,25
PER_EMOTE_1905,25/12/2019 11:15,4,Wednesday,1577272140,1752524,299340,-1.622053571,54.9723692,,,167.5747286,5.082044994,25
PER_EMOTE_1905,25/12/2019 11:30,4,Wednesday,1577273040,1752525,300240,-1.622053571,54.9723692,,,151.5845593,10.24725304,25
PER_EMOTE_1905,25/12/2019 11:45,4,Wednesday,1577273940,1752526,301140,-1.622053571,54.9723692,,,129.6384139,13.28835412,25
PER_EMOTE_1905,25/12/2019 12:00,4,Wednesday,1577274840,1752527,302040,-1.622053571,54.9723692,,,103.2949941,14.19989874,25
PER_EMOTE_1905,25/12/2019 12:15,4,Wednesday,1577275680,1752528,302880,-1.622053571,54.9723692,,,124.8952613,9.021823956,25
PER_EMOTE_1905,25/12/2019 12:30,4,Wednesday,1577276580,1752529,303780,-1.622053571,54.9723692,,,145.6486408,7.776306903,25
PER_EMOTE_1905,25/12/2019 12:45,4,Wednesday,1577277480,1752530,304680,-1.622053571,54.9723692,,,153.6776447,6.873008923,25
PER_EMOTE_1905,25/12/2019 13:00,4,Wednesday,1577278440,1752531,305640,-1.622053571,54.9723692,,,159.3843789,7.360212105,25
PER_EMOTE_1905,25/12/2019 13:15,4,Wednesday,1577279280,1752532,306480,-1.622053571,54.9723692,,,129.306976,4.986455345,25
PER_EMOTE_1905,25/12/2019 13:30,4,Wednesday,1577280180,1752533,307380,-1.622053571,54.9723692,,,75.5479765,7.953325893,25
PER_EMOTE_1905,25/12/2019 13:45,4,Wednesday,1577281140,1752534,308340,-1.622053571,54.9723692,,,137.4728837,7.98995911,25
PER_EMOTE_1905,25/12/2019 14:00,4,Wednesday,1577281980,1752535,309180,-1.622053571,54.9723692,,,129.2789581,15.50064324,25
PER_EMOTE_1905,25/12/2019 14:15,4,Wednesday,1577282940,1752536,310140,-1.622053571,54.9723692,,,114.7656194,21.89829365,25
PER_EMOTE_1905,25/12/2019 14:30,4,Wednesday,1577283840,1752537,311040,-1.622053571,54.9723692,,,115.3889304,22.86182739,25
PER_EMOTE_1905,25/12/2019 14:45,4,Wednesday,1577284680,1752538,311880,-1.622053571,54.9723692,,,145.3463151,22.85254091,25
PER_EMOTE_1905,25/12/2019 15:00,4,Wednesday,1577285640,1752539,312840,-1.622053571,54.9723692,,,132.6605087,21.58939065,25
PER_EMOTE_1905,25/12/2019 15:15,4,Wednesday,1577286480,1752540,313680,-1.622053571,54.9723692,,,122.6952287,17.47983996,25
PER_EMOTE_1905,25/12/2019 15:30,4,Wednesday,1577287380,1752541,314580,-1.622053571,54.9723692,,,137.4311482,13.7002086,25
PER_EMOTE_1905,25/12/2019 15:45,4,Wednesday,1577288280,1752542,315480,-1.622053571,54.9723692,,,160.8267561,15.41235202,25
PER_EMOTE_1905,25/12/2019 16:00,4,Wednesday,1577289240,1752543,316440,-1.622053571,54.9723692,,,130.7190179,14.86308738,25
PER_EMOTE_1905,25/12/2019 16:15,4,Wednesday,1577290080,1752544,317280,-1.622053571,54.9723692,,,154.2002806,15.58532354,25
PER_EMOTE_1905,25/12/2019 16:30,4,Wednesday,1577290980,1752545,318180,-1.622053571,54.9723692,,,143.615191,17.93244652,25
PER_EMOTE_1905,25/12/2019 16:45,4,Wednesday,1577291880,1752546,319080,-1.622053571,54.9723692,,,166.6399984,15.61454757,25
PER_EMOTE_1905,25/12/2019 17:00,4,Wednesday,1577292900,1752547,320100,-1.622053571,54.9723692,,,208.8800495,9.787008609,25
PER_EMOTE_1905,25/12/2019 17:15,4,Wednesday,1577293680,1752548,320880,-1.622053571,54.9723692,,,210.3193737,8.976071633,25
PER_EMOTE_1905,25/12/2019 17:30,4,Wednesday,1577294580,1752549,321780,-1.622053571,54.9723692,,,225.1672006,11.43257409,25
PER_EMOTE_1905,25/12/2019 17:45,4,Wednesday,1577295600,1752550,322800,-1.622053571,54.9723692,,,168.1196633,21.17630141,25
PER_EMOTE_1905,25/12/2019 18:00,4,Wednesday,1577296380,1752551,323580,-1.622053571,54.9723692,,,140.7820447,24.97988069,25
PER_EMOTE_1905,25/12/2019 18:15,4,Wednesday,1577297340,1752552,324540,-1.622053571,54.9723692,,,161.2976406,18.87492883,25
PER_EMOTE_1905,25/12/2019 18:30,4,Wednesday,1577298180,1752553,325380,-1.622053571,54.9723692,,,179.8929044,16.20344274,25
PER_EMOTE_1905,25/12/2019 18:45,4,Wednesday,1577299080,1752554,326280,-1.622053571,54.9723692,,,120.3631124,30.59135592,25
PER_EMOTE_1905,25/12/2019 19:00,4,Wednesday,1577300040,1752555,327240,-1.622053571,54.9723692,,,141.6976144,24.52438807,25
PER_EMOTE_1905,25/12/2019 19:15,4,Wednesday,1577300940,1752556,328140,-1.622053571,54.9723692,,,168.1627768,20.40956849,25
PER_EMOTE_1905,25/12/2019 19:30,4,Wednesday,1577301780,1752557,328980,-1.622053571,54.9723692,,,112.0720714,30.38511261,25
PER_EMOTE_1905,25/12/2019 19:45,4,Wednesday,1577302740,1752558,329940,-1.622053571,54.9723692,,,45.38947305,39.04537243,25
PER_EMOTE_1905,25/12/2019 20:00,4,Wednesday,1577303580,1752559,330780,-1.622053571,54.9723692,,,89.06981996,34.91919281,25
PER_EMOTE_1905,25/12/2019 20:15,4,Wednesday,1577304540,1752560,331740,-1.622053571,54.9723692,,,169.8747232,17.59681716,25
PER_EMOTE_1905,25/12/2019 20:30,4,Wednesday,1577305440,1752561,332640,-1.622053571,54.9723692,,,176.265691,13.81294023,25
PER_EMOTE_1905,25/12/2019 20:45,4,Wednesday,1577306280,1752562,333480,-1.622053571,54.9723692,,,88.102122,26.69092862,25
PER_EMOTE_1905,25/12/2019 21:00,4,Wednesday,1577307180,1752563,334380,-1.622053571,54.9723692,,,94.77289406,26.38795099,25
PER_EMOTE_1905,25/12/2019 21:15,4,Wednesday,1577308140,1752564,335340,-1.622053571,54.9723692,,,72.97118872,25.70670026,25
PER_EMOTE_1905,25/12/2019 21:30,4,Wednesday,1577309040,1752565,336240,-1.622053571,54.9723692,,,88.55274109,29.34953604,25
PER_EMOTE_1905,25/12/2019 21:45,4,Wednesday,1577309940,1752566,337140,-1.622053571,54.9723692,,,140.3964105,22.94541979,25
PER_EMOTE_1905,25/12/2019 22:00,4,Wednesday,1577310780,1752567,337980,-1.622053571,54.9723692,,,127.4338708,20.29121216,25
PER_EMOTE_1905,25/12/2019 22:15,4,Wednesday,1577311680,1752568,338880,-1.622053571,54.9723692,,,70.89683395,16.20568968,25
PER_EMOTE_1905,25/12/2019 22:30,4,Wednesday,1577312700,1752569,339900,-1.622053571,54.9723692,,,150.3358263,10.0178119,25
PER_EMOTE_1905,25/12/2019 22:45,4,Wednesday,1577313540,1752570,340740,-1.622053571,54.9723692,,,213.0004518,6.788965417,25
PER_EMOTE_1905,25/12/2019 23:00,4,Wednesday,1577314380,1752571,341580,-1.622053571,54.9723692,,,148.6022397,17.12311245,25
PER_EMOTE_1905,25/12/2019 23:15,4,Wednesday,1577315280,1752572,342480,-1.622053571,54.9723692,,,163.1099983,16.94468729,25
PER_EMOTE_1905,25/12/2019 23:30,4,Wednesday,1577316240,1752573,343440,-1.622053571,54.9723692,,,149.1243341,23.84947843,25
PER_EMOTE_1905,25/12/2019 23:45,4,Wednesday,1577317140,1752574,344340,-1.622053571,54.9723692,,,144.0729715,27.86243436,25
PER_EMOTE_1905,26/12/2019 00:00,4,Wednesday,1577317980,1752575,345180,-1.622053571,54.9723692,,,120.8682211,31.50222209,26
PER_EMOTE_1905,26/12/2019 00:15,4,Thursday,1577319000,1752576,346200,-1.622053571,54.9723692,,,138.1103096,28.01704899,26
PER_EMOTE_1905,26/12/2019 00:30,4,Thursday,1577319840,1752577,347040,-1.622053571,54.9723692,,,118.0505223,30.28003657,26
PER_EMOTE_1905,26/12/2019 00:45,4,Thursday,1577320740,1752578,347940,-1.622053571,54.9723692,,,112.0325174,27.34184001,26
PER_EMOTE_1905,26/12/2019 01:00,4,Thursday,1577321580,1752579,348780,-1.622053571,54.9723692,,,118.0688572,30.04187939,26
PER_EMOTE_1905,26/12/2019 01:15,4,Thursday,1577322480,1752580,349680,-1.622053571,54.9723692,,,120.7677157,30.52001568,26
PER_EMOTE_1905,26/12/2019 01:30,4,Thursday,1577323440,1752581,350640,-1.622053571,54.9723692,,,116.116516,27.14353306,26
PER_EMOTE_1905,26/12/2019 01:45,4,Thursday,1577324280,1752582,351480,-1.622053571,54.9723692,,,109.0704562,23.68110775,26
PER_EMOTE_1905,26/12/2019 02:00,4,Thursday,1577325240,1752583,352440,-1.622053571,54.9723692,,,111.6183352,20.90515379,26
PER_EMOTE_1905,26/12/2019 02:15,4,Thursday,1577326140,1752584,353340,-1.622053571,54.9723692,,,96.13489943,23.68981895,26
PER_EMOTE_1905,26/12/2019 02:30,4,Thursday,1577327040,1752585,354240,-1.622053571,54.9723692,,,104.7801423,21.41388145,26
PER_EMOTE_1905,26/12/2019 02:45,4,Thursday,1577327880,1752586,355080,-1.622053571,54.9723692,,,118.3000481,19.20158236,26
PER_EMOTE_1905,26/12/2019 03:00,4,Thursday,1577328840,1752587,356040,-1.622053571,54.9723692,,,128.367409,15.14124866,26
PER_EMOTE_1905,26/12/2019 03:15,4,Thursday,1577329680,1752588,356880,-1.622053571,54.9723692,,,120.3621104,15.02480949,26
PER_EMOTE_1905,26/12/2019 03:30,4,Thursday,1577330640,1752589,357840,-1.622053571,54.9723692,,,93.49596195,14.66267462,26
PER_EMOTE_1905,26/12/2019 03:45,4,Thursday,1577331480,1752590,358680,-1.622053571,54.9723692,,,63.12442316,17.14023221,26
PER_EMOTE_1905,26/12/2019 04:00,4,Thursday,1577332380,1752591,359580,-1.622053571,54.9723692,,,56.87198194,18.61250842,26
PER_EMOTE_1905,26/12/2019 04:15,4,Thursday,1577333280,1752592,360480,-1.622053571,54.9723692,,,84.65678338,18.20517427,26
PER_EMOTE_1905,26/12/2019 04:30,4,Thursday,1577334240,1752593,361440,-1.622053571,54.9723692,,,130.4540671,15.57728471,26
PER_EMOTE_1905,26/12/2019 04:45,4,Thursday,1577335080,1752594,362280,-1.622053571,54.9723692,,,158.4699946,14.42941275,26
PER_EMOTE_1905,26/12/2019 05:00,4,Thursday,1577335980,1752595,363180,-1.622053571,54.9723692,,,176.1579384,15.01671258,26
PER_EMOTE_1905,26/12/2019 05:15,4,Thursday,1577336940,1752596,364140,-1.622053571,54.9723692,,,188.7809064,15.72170959,26
PER_EMOTE_1905,26/12/2019 05:30,4,Thursday,1577337840,1752597,365040,-1.622053571,54.9723692,,,185.5530922,18.39717853,26
PER_EMOTE_1905,26/12/2019 05:45,4,Thursday,1577338680,1752598,365880,-1.622053571,54.9723692,,,183.2068675,22.95052822,26
PER_EMOTE_1905,26/12/2019 06:00,4,Thursday,1577339580,1752599,366780,-1.622053571,54.9723692,,,194.9419951,19.42572099,26
PER_EMOTE_1905,26/12/2019 06:15,4,Thursday,1577340480,1752600,367680,-1.622053571,54.9723692,,,196.0267158,19.55606368,26
PER_EMOTE_1905,26/12/2019 06:30,4,Thursday,1577341380,1752601,368580,-1.622053571,54.9723692,,,193.2636122,20.3028189,26
PER_EMOTE_1905,26/12/2019 06:45,4,Thursday,1577342280,1752602,369480,-1.622053571,54.9723692,,,181.2322062,22.92474673,26
PER_EMOTE_1905,26/12/2019 07:00,4,Thursday,1577343240,1752603,370440,-1.622053571,54.9723692,,,122.2478554,31.92930825,26
PER_EMOTE_1905,26/12/2019 07:15,4,Thursday,1577344080,1752604,371280,-1.622053571,54.9723692,,,124.3631461,33.6944761,26
PER_EMOTE_1905,26/12/2019 07:30,4,Thursday,1577345100,1752605,372300,-1.622053571,54.9723692,,,119.9556973,32.59999276,26
PER_EMOTE_1905,26/12/2019 07:45,4,Thursday,1577346000,1752606,373200,-1.622053571,54.9723692,,,117.1132225,34.77227219,26
PER_EMOTE_1905,26/12/2019 08:00,4,Thursday,1577346780,1752607,373980,-1.622053571,54.9723692,,,110.0098245,29.55348723,26
PER_EMOTE_1905,26/12/2019 08:15,4,Thursday,1577347680,1752608,374880,-1.622053571,54.9723692,,,97.89652202,28.29320761,26
PER_EMOTE_1905,26/12/2019 08:30,4,Thursday,1577348580,1752609,375780,-1.622053571,54.9723692,,,59.43641443,29.91961319,26
PER_EMOTE_1905,26/12/2019 08:45,4,Thursday,1577349480,1752610,376680,-1.622053571,54.9723692,,,34.19260957,32.00303139,26
PER_EMOTE_1905,26/12/2019 09:00,4,Thursday,1577350440,1752611,377640,-1.622053571,54.9723692,,,59.11884236,33.33725165,26
PER_EMOTE_1905,26/12/2019 09:15,4,Thursday,1577351280,1752612,378480,-1.622053571,54.9723692,,,64.90447933,36.73999014,26
PER_EMOTE_1905,26/12/2019 09:30,4,Thursday,1577352240,1752613,379440,-1.622053571,54.9723692,,,49.17070886,43.06921928,26
PER_EMOTE_1905,26/12/2019 09:45,4,Thursday,1577353080,1752614,380280,-1.622053571,54.9723692,,,45.68531522,45.17965488,26
PER_EMOTE_1905,26/12/2019 10:00,4,Thursday,1577354040,1752615,381240,-1.622053571,54.9723692,,,21.7644709,46.05825846,26
PER_EMOTE_1905,26/12/2019 10:15,4,Thursday,1577354880,1752616,382080,-1.622053571,54.9723692,,,29.37641563,45.40224036,26
PER_EMOTE_1905,26/12/2019 10:30,4,Thursday,1577355840,1752617,383040,-1.622053571,54.9723692,,,29.01684312,45.35610577,26
PER_EMOTE_1905,26/12/2019 10:45,4,Thursday,1577356680,1752618,383880,-1.622053571,54.9723692,,,14.93409603,44.49558089,26
PER_EMOTE_1905,26/12/2019 11:00,4,Thursday,1577357580,1752619,384780,-1.622053571,54.9723692,,,6.468739138,46.93718199,26
PER_EMOTE_1905,26/12/2019 11:15,4,Thursday,1577358480,1752620,385680,-1.622053571,54.9723692,,,3.340332119,46.61892351,26
PER_EMOTE_1905,26/12/2019 11:30,4,Thursday,1577359560,1752621,386760,-1.622053571,54.9723692,,,12.00349432,43.82669556,26
PER_EMOTE_1905,26/12/2019 11:45,4,Thursday,1577360280,1752622,387480,-1.622053571,54.9723692,,,7.825041869,43.1987267,26
PER_EMOTE_1905,26/12/2019 12:00,4,Thursday,1577361300,1752623,388500,-1.622053571,54.9723692,,,2.476216707,44.20187561,26
PER_EMOTE_1905,26/12/2019 12:15,4,Thursday,1577362140,1752624,389340,-1.622053571,54.9723692,,,1.538685716,41.59103056,26
PER_EMOTE_1905,26/12/2019 12:30,4,Thursday,1577362980,1752625,390180,-1.622053571,54.9723692,,,1.480757787,42.20810659,26
PER_EMOTE_1905,26/12/2019 12:45,4,Thursday,1577363940,1752626,391140,-1.622053571,54.9723692,,,0.627902106,40.74443309,26
PER_EMOTE_1905,26/12/2019 13:00,4,Thursday,1577364780,1752627,391980,-1.622053571,54.9723692,,,4.89466984,40.28580761,26
PER_EMOTE_1905,26/12/2019 13:15,4,Thursday,1577365740,1752628,392940,-1.622053571,54.9723692,,,2.610002576,42.40430083,26
PER_EMOTE_1905,26/12/2019 13:30,4,Thursday,1577366640,1752629,393840,-1.622053571,54.9723692,,,0.629526218,43.4501563,26
PER_EMOTE_1905,26/12/2019 13:45,4,Thursday,1577367540,1752630,394740,-1.622053571,54.9723692,,,0.179658893,42.3369994,26
PER_EMOTE_1905,26/12/2019 14:00,4,Thursday,1577368440,1752631,395640,-1.622053571,54.9723692,,,0.351690779,44.85222176,26
PER_EMOTE_1905,26/12/2019 14:15,4,Thursday,1577369340,1752632,396540,-1.622053571,54.9723692,,,0.679437285,49.83637636,26
PER_EMOTE_1905,26/12/2019 14:30,4,Thursday,1577370180,1752633,397380,-1.622053571,54.9723692,,,0.172210698,47.38098791,26
PER_EMOTE_1905,26/12/2019 14:45,4,Thursday,1577371140,1752634,398340,-1.622053571,54.9723692,,,0.043268865,45.98549515,26
PER_EMOTE_1905,26/12/2019 15:00,4,Thursday,1577372040,1752635,399240,-1.622053571,54.9723692,,,0.011329445,55.60199459,26
PER_EMOTE_1905,26/12/2019 15:15,4,Thursday,1577372880,1752636,400080,-1.622053571,54.9723692,,,0.003399806,57.08647481,26
PER_EMOTE_1905,26/12/2019 15:30,4,Thursday,1577373780,1752637,400980,-1.622053571,54.9723692,,,0.00128838,54.92689815,26
PER_EMOTE_1905,26/12/2019 15:45,4,Thursday,1577374740,1752638,401940,-1.622053571,54.9723692,,,6.393934009,51.11995646,26
PER_EMOTE_1905,26/12/2019 16:00,4,Thursday,1577375640,1752639,402840,-1.622053571,54.9723692,,,6.393934009,54.81056156,26
PER_EMOTE_1905,26/12/2019 16:15,4,Thursday,1577376480,1752640,403680,-1.622053571,54.9723692,,,6.393934009,58.08864888,26
PER_EMOTE_1905,26/12/2019 16:30,4,Thursday,1577377440,1752641,404640,-1.622053571,54.9723692,,,6.393934009,61.72573328,26
PER_EMOTE_1905,26/12/2019 16:45,4,Thursday,1577378400,1752642,405600,-1.622053571,54.9723692,,,6.393934009,60.79692758,26
PER_EMOTE_1905,26/12/2019 17:00,4,Thursday,1577379300,1752643,406500,-1.622053571,54.9723692,,,6.393934009,66.80682294,26
PER_EMOTE_1905,26/12/2019 17:15,4,Thursday,1577380080,1752644,407280,-1.622053571,54.9723692,,,6.393934009,60.15281024,26
PER_EMOTE_1905,26/12/2019 17:30,4,Thursday,1577381100,1752645,408300,-1.622053571,54.9723692,,,6.393934009,58.67781364,26
PER_EMOTE_1905,26/12/2019 17:45,4,Thursday,1577382000,1752646,409200,-1.622053571,54.9723692,,,6.393934009,61.6466264,26
PER_EMOTE_1905,26/12/2019 18:00,4,Thursday,1577382840,1752647,410040,-1.622053571,54.9723692,,,6.393934009,63.31389283,26
PER_EMOTE_1905,26/12/2019 18:15,4,Thursday,1577383740,1752648,410940,-1.622053571,54.9723692,,,6.393934009,64.62708502,26
PER_EMOTE_1905,26/12/2019 18:30,4,Thursday,1577384640,1752649,411840,-1.622053571,54.9723692,,,6.393934009,61.21385344,26
PER_EMOTE_1905,26/12/2019 18:45,4,Thursday,1577385540,1752650,412740,-1.622053571,54.9723692,,,6.393934009,55.71296133,26
PER_EMOTE_1905,26/12/2019 19:00,4,Thursday,1577386440,1752651,413640,-1.622053571,54.9723692,,,6.393934009,53.09420339,26
PER_EMOTE_1905,26/12/2019 19:15,4,Thursday,1577387280,1752652,414480,-1.622053571,54.9723692,,,6.393934009,50.37613592,26
PER_EMOTE_1905,26/12/2019 19:30,4,Thursday,1577388240,1752653,415440,-1.622053571,54.9723692,,,6.393934009,52.37191082,26
PER_EMOTE_1905,26/12/2019 19:45,4,Thursday,1577389140,1752654,416340,-1.622053571,54.9723692,,,6.393934009,53.72740129,26
PER_EMOTE_1905,26/12/2019 20:00,4,Thursday,1577390040,1752655,417240,-1.622053571,54.9723692,,,6.393934009,49.28293297,26
PER_EMOTE_1905,26/12/2019 20:15,4,Thursday,1577390880,1752656,418080,-1.622053571,54.9723692,,,6.393934009,51.52803625,26
PER_EMOTE_1905,26/12/2019 20:30,4,Thursday,1577391900,1752657,419100,-1.622053571,54.9723692,,,6.393934009,50.63297335,26
PER_EMOTE_1905,26/12/2019 20:45,4,Thursday,1577392740,1752658,419940,-1.622053571,54.9723692,,,6.393934009,45.1767041,26
PER_EMOTE_1905,26/12/2019 21:00,4,Thursday,1577393580,1752659,420780,-1.622053571,54.9723692,,,6.393934009,40.67289417,26
PER_EMOTE_1905,26/12/2019 21:15,4,Thursday,1577394540,1752660,421740,-1.622053571,54.9723692,,,6.393934009,38.23953445,26
PER_EMOTE_1905,26/12/2019 21:30,4,Thursday,1577395440,1752661,422640,-1.622053571,54.9723692,,,6.393934009,36.11514788,26
PER_EMOTE_1905,26/12/2019 21:45,4,Thursday,1577396280,1752662,423480,-1.622053571,54.9723692,,,6.393934009,40.62303897,26
PER_EMOTE_1905,26/12/2019 22:00,4,Thursday,1577397240,1752663,424440,-1.622053571,54.9723692,,,9.26400266,44.01413602,26
PER_EMOTE_1905,26/12/2019 22:15,4,Thursday,1577398140,1752664,425340,-1.622053571,54.9723692,,,9.12638679,44.77870537,26
PER_EMOTE_1905,26/12/2019 22:30,4,Thursday,1577398980,1752665,426180,-1.622053571,54.9723692,,,7.955909081,47.40509312,26
PER_EMOTE_1905,26/12/2019 22:45,4,Thursday,1577400000,1752666,427200,-1.622053571,54.9723692,,,2.603043762,56.00549542,26
PER_EMOTE_1905,26/12/2019 23:00,4,Thursday,1577400780,1752667,427980,-1.622053571,54.9723692,,,0.740434137,52.6618855,26
PER_EMOTE_1905,26/12/2019 23:15,4,Thursday,1577401680,1752668,428880,-1.622053571,54.9723692,,,0.439984364,57.46474802,26
PER_EMOTE_1905,26/12/2019 23:30,4,Thursday,1577402700,1752669,429900,-1.622053571,54.9723692,,,0.271174224,55.21686249,26
PER_EMOTE_1905,26/12/2019 23:45,4,Thursday,1577403540,1752670,430740,-1.622053571,54.9723692,,,0.164032749,55.48562498,26
PER_AIRMON_MESH1759150,25/12/2019 00:00,4,Tuesday,1577231580,1752479,258780,-1.613355,54.977854,0.21,0.14,191.0817983,28.94698667,25
PER_AIRMON_MESH1759150,25/12/2019 00:15,4,Wednesday,1577232480,1752480,259680,-1.613355,54.977854,0.18,0.14,180.170788,29.31546667,25
PER_AIRMON_MESH1759150,25/12/2019 00:30,4,Wednesday,1577233380,1752481,260580,-1.613355,54.977854,0.26,0.16,186.904762,27.2224,25
PER_AIRMON_MESH1759150,25/12/2019 00:45,4,Wednesday,1577234280,1752482,261480,-1.613355,54.977854,0.31,0.18,189.044996,26.77746667,25
PER_AIRMON_MESH1759150,25/12/2019 01:00,4,Wednesday,1577235180,1752483,262380,-1.613355,54.977854,0.21,0.13,187.7615273,27.0344,25
PER_AIRMON_MESH1759150,25/12/2019 01:15,4,Wednesday,1577236080,1752484,263280,-1.613355,54.977854,0.33,0.2,196.129569,27.93554667,25
PER_AIRMON_MESH1759150,25/12/2019 01:30,4,Wednesday,1577236980,1752485,264180,-1.613355,54.977854,0.46,0.23,191.743761,27.66858667,25
PER_AIRMON_MESH1759150,25/12/2019 01:45,4,Wednesday,1577237880,1752486,265080,-1.613355,54.977854,0.33,0.19,190.7137953,26.88650667,25
PER_AIRMON_MESH1759150,25/12/2019 02:00,4,Wednesday,1577238780,1752487,265980,-1.613355,54.977854,0.29,0.18,191.3261413,31.02752,25
PER_AIRMON_MESH1759150,25/12/2019 02:15,4,Wednesday,1577239680,1752488,266880,-1.613355,54.977854,0.24,0.15,188.0714407,27.6548,25
PER_AIRMON_MESH1759150,25/12/2019 02:30,4,Wednesday,1577240580,1752489,267780,-1.613355,54.977854,0.2,0.14,188.6305823,29.33301333,25
PER_AIRMON_MESH1759150,25/12/2019 02:45,4,Wednesday,1577241480,1752490,268680,-1.613355,54.977854,0.3,0.2,184.2723307,27.2788,25
PER_AIRMON_MESH1759150,25/12/2019 03:00,4,Wednesday,1577242380,1752491,269580,-1.613355,54.977854,0.42,0.28,191.6942207,27.41290667,25
PER_AIRMON_MESH1759150,25/12/2019 03:15,4,Wednesday,1577243280,1752492,270480,-1.613355,54.977854,0.41,0.25,189.0647663,26.87146667,25
PER_AIRMON_MESH1759150,25/12/2019 03:30,4,Wednesday,1577244180,1752493,271380,-1.613355,54.977854,0.38,0.22,190.569678,27.41541333,25
PER_AIRMON_MESH1759150,25/12/2019 03:45,4,Wednesday,1577245080,1752494,272280,-1.613355,54.977854,0.4,0.24,191.6310167,28.31154667,25
PER_AIRMON_MESH1759150,25/12/2019 04:00,4,Wednesday,1577245980,1752495,273180,-1.613355,54.977854,0.32,0.22,191.5307147,25.87005333,25
PER_AIRMON_MESH1759150,25/12/2019 04:15,4,Wednesday,1577246880,1752496,274080,-1.613355,54.977854,0.26,0.19,191.310493,25.50408,25
PER_AIRMON_MESH1759150,25/12/2019 04:30,4,Wednesday,1577247780,1752497,274980,-1.613355,54.977854,0.14,0.11,193.3031747,25.01026667,25
PER_AIRMON_MESH1759150,25/12/2019 04:45,4,Wednesday,1577248680,1752498,275880,-1.613355,54.977854,0.17,0.125,193.5749213,26.32752,25
PER_AIRMON_MESH1759150,25/12/2019 05:00,4,Wednesday,1577249580,1752499,276780,-1.613355,54.977854,0.2,0.13,193.9395657,26.75616,25
PER_AIRMON_MESH1759150,25/12/2019 05:15,4,Wednesday,1577250480,1752500,277680,-1.613355,54.977854,0.32,0.17,193.3471427,26.06682667,25
PER_AIRMON_MESH1759150,25/12/2019 05:30,4,Wednesday,1577251380,1752501,278580,-1.613355,54.977854,0.32,0.21,194.2503187,26.72482667,25
PER_AIRMON_MESH1759150,25/12/2019 05:45,4,Wednesday,1577252280,1752502,279480,-1.613355,54.977854,0.27,0.16,194.9230443,25.86629333,25
PER_AIRMON_MESH1759150,25/12/2019 06:00,4,Wednesday,1577253180,1752503,280380,-1.613355,54.977854,0.23,0.15,192.7180797,27.02813333,25
PER_AIRMON_MESH1759150,25/12/2019 06:15,4,Wednesday,1577254080,1752504,281280,-1.613355,54.977854,0.16,0.09,198.8083347,25.53165333,25
PER_AIRMON_MESH1759150,25/12/2019 06:30,4,Wednesday,1577254980,1752505,282180,-1.613355,54.977854,0.18,0.09,202.2851653,30.44597333,25
PER_AIRMON_MESH1759150,25/12/2019 06:45,4,Wednesday,1577255880,1752506,283080,-1.613355,54.977854,0.17,0.09,213.0372497,29.798,25
PER_AIRMON_MESH1759150,25/12/2019 07:00,4,Wednesday,1577256780,1752507,283980,-1.613355,54.977854,0.21,0.11,231.328472,33.97786667,25
PER_AIRMON_MESH1759150,25/12/2019 07:15,4,Wednesday,1577257680,1752508,284880,-1.613355,54.977854,0.23,0.15,241.172953,37.94968,25
PER_AIRMON_MESH1759150,25/12/2019 07:30,4,Wednesday,1577258580,1752509,285780,-1.613355,54.977854,0.25,0.15,224.927235,33.00904,25
PER_AIRMON_MESH1759150,25/12/2019 07:45,4,Wednesday,1577259480,1752510,286680,-1.613355,54.977854,0.5,0.23,228.6868043,33.53293333,25
PER_AIRMON_MESH1759150,25/12/2019 08:00,4,Wednesday,1577260380,1752511,287580,-1.613355,54.977854,0.46,0.3,258.353907,38.69541333,25
PER_AIRMON_MESH1759150,25/12/2019 08:15,4,Wednesday,1577261280,1752512,288480,-1.613355,54.977854,0.68,0.39,254.5166303,36.2276,25
PER_AIRMON_MESH1759150,25/12/2019 08:30,4,Wednesday,1577262180,1752513,289380,-1.613355,54.977854,0.72,0.33,238.7202867,36.14738667,25
PER_AIRMON_MESH1759150,25/12/2019 08:45,4,Wednesday,1577263080,1752514,290280,-1.613355,54.977854,0.675,0.375,225.29707,34.20346667,25
PER_AIRMON_MESH1759150,25/12/2019 09:00,4,Wednesday,1577263980,1752515,291180,-1.613355,54.977854,0.7,0.415,244.6339063,34.68349333,25
PER_AIRMON_MESH1759150,25/12/2019 09:15,4,Wednesday,1577264880,1752516,292080,-1.613355,54.977854,0.7,0.4,254.066798,35.22744,25
PER_AIRMON_MESH1759150,25/12/2019 09:30,4,Wednesday,1577265780,1752517,292980,-1.613355,54.977854,0.52,0.28,294.0152373,40.09037333,25
PER_AIRMON_MESH1759150,25/12/2019 09:45,4,Wednesday,1577266680,1752518,293880,-1.613355,54.977854,0.35,0.23,281.135285,41.62069333,25
PER_AIRMON_MESH1759150,25/12/2019 10:00,4,Wednesday,1577267580,1752519,294780,-1.613355,54.977854,0.32,0.22,270.412589,39.31957333,25
PER_AIRMON_MESH1759150,25/12/2019 10:15,4,Wednesday,1577268480,1752520,295680,-1.613355,54.977854,0.39,0.23,306.1540693,41.14192,25
